Country,registered,viewed,explored,certified,grade,nevents,ndays_act,nplay_video,nchapters,nforum_posts,registered_avg,viewed_avg,explored_avg,certified_avg,grade_avg,nevents_avg,ndays_act_avg,nplay_video_avg,nchapters_avg,nforum_posts_avg
Spain,642.0,492.0,93.0,62.0,69.63,711055.0,6700.0,107343.0,2451.0,10.0,1.0,0.766355140187,0.144859813084,0.0965732087227,0.124561717352,1145.01610306,10.5511811024,251.978873239,5.32826086957,0.0155763239875
Ukraine,276.0,215.0,30.0,21.0,23.75,265047.0,2884.0,36010.0,924.0,0.0,1.0,0.778985507246,0.108695652174,0.0760869565217,0.0961538461538,988.981343284,10.5641025641,186.580310881,4.6432160804,0.0
Poland,526.0,445.0,76.0,45.0,47.03,591928.0,5416.0,99716.0,2069.0,0.0,1.0,0.846007604563,0.144486692015,0.0855513307985,0.106886363636,1233.18333333,10.985801217,272.448087432,4.76728110599,0.0
Indonesia,138.0,82.0,2.0,1.0,1.04,17071.0,441.0,2130.0,210.0,0.0,1.0,0.594202898551,0.0144927536232,0.00724637681159,0.00881355932203,135.484126984,3.36641221374,36.724137931,2.72727272727,0.0
United States,6556.0,3986.0,356.0,176.0,203.2,2779058.0,36349.0,376416.0,13495.0,184.0,1.0,0.607992678462,0.0543014032947,0.0268456375839,0.040015754234,458.817566452,5.7687668624,112.902219556,3.66214382632,0.0280658938377
Morocco,415.0,243.0,11.0,5.0,6.52,68751.0,1220.0,12895.0,693.0,0.0,1.0,0.585542168675,0.0265060240964,0.0120481927711,0.0221016949153,174.053164557,2.96836982968,61.6985645933,2.93644067797,0.0
Unknown/Other,1946.0,704.0,12.0,5.0,6.85,31386.0,774.0,2953.0,1275.0,0.0,1.0,0.361767728674,0.00616649537513,0.00256937307297,0.00441650548034,138.876106195,3.33620689655,32.8111111111,2.06980519481,0.0
Other Africa,1225.0,707.0,51.0,16.0,20.09,356635.0,4980.0,75935.0,2140.0,9.0,1.0,0.577142857143,0.0416326530612,0.0130612244898,0.0209707724426,306.650902837,4.1743503772,144.089184061,3.17507418398,0.00734693877551
Brazil,1332.0,874.0,93.0,43.0,54.39,667585.0,8478.0,93923.0,3186.0,33.0,1.0,0.656156156156,0.0698198198198,0.0322822822823,0.0490441839495,524.007064364,6.50652340752,125.902144772,3.96268656716,0.0247747747748
Pakistan,1821.0,1149.0,91.0,55.0,66.88,433547.0,7870.0,21715.0,3675.0,41.0,1.0,0.63097199341,0.049972542559,0.0302031850632,0.040880195599,252.6497669,4.49714285714,43.3433133733,3.53025936599,0.0225151015925
Portugal,151.0,115.0,20.0,12.0,12.83,117858.0,1306.0,18132.0,531.0,0.0,1.0,0.761589403974,0.132450331126,0.0794701986755,0.105163934426,807.246575342,8.8843537415,203.730337079,4.78378378378,0.0
Mexico,502.0,358.0,31.0,18.0,21.1,243606.0,3173.0,36033.0,1201.0,6.0,1.0,0.713147410359,0.0617529880478,0.0358565737052,0.0513381995134,515.023255814,6.46232179226,120.11,3.77672955975,0.0119521912351
Egypt,1551.0,855.0,35.0,8.0,14.12,305196.0,5505.0,60960.0,2290.0,0.0,1.0,0.551257253385,0.0225660863959,0.00515796260477,0.0107294832827,205.10483871,3.62409479921,90.9850746269,2.93966623877,0.0
India,12258.0,8080.0,1225.0,791.0,902.18,5810934.0,75744.0,673022.0,34538.0,532.0,1.0,0.659161364007,0.0999347364986,0.0645292869962,0.0892540561931,493.875063743,6.30726954784,113.666948151,4.54208311415,0.0434002284223
Other Middle East/Central Asia,1813.0,1092.0,81.0,46.0,54.35,437401.0,7436.0,61369.0,3434.0,0.0,1.0,0.602316602317,0.0446773303916,0.0253723110866,0.036427613941,252.104322767,4.16349384099,76.9035087719,3.46868686869,0.0
United Kingdom,822.0,563.0,49.0,26.0,29.9,374001.0,4682.0,49215.0,1995.0,8.0,1.0,0.684914841849,0.0596107055961,0.0316301703163,0.044494047619,481.33976834,5.82338308458,105.611587983,3.77126654064,0.00973236009732
Colombia,436.0,322.0,55.0,20.0,28.31,315405.0,3690.0,34727.0,1468.0,9.0,1.0,0.738532110092,0.126146788991,0.045871559633,0.08111747851,756.366906475,8.64168618267,134.081081081,5.01023890785,0.0206422018349
Greece,169.0,132.0,14.0,10.0,11.24,140186.0,1599.0,21520.0,489.0,0.0,1.0,0.781065088757,0.0828402366864,0.0591715976331,0.0786013986014,887.253164557,9.63253012048,188.771929825,4.075,0.0
Japan,46.0,29.0,4.0,2.0,1.92,23239.0,251.0,3788.0,123.0,0.0,1.0,0.630434782609,0.0869565217391,0.0434782608696,0.147692307692,528.159090909,5.45652173913,135.285714286,4.24137931034,0.0
