course_id,userid_DI,registered,viewed,explored,certified,final_cc_cname_DI,LoE_DI,YoB,gender,grade,start_time_DI,last_event_DI,nevents,ndays_act,nplay_video,nchapters,nforum_posts,roles,incomplete_flag
HarvardX/CS50x/2012,MHxPC130114414,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-08-17,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130327924,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-07-29,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130061003,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-08-19,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130386705,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-08-17,,,,,2.0,0,,1
HarvardX/CS50x/2012,MHxPC130503405,1,0,0,0,Russian Federation,NA,NA,NA,0.0,2012-09-03,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130499003,1,1,1,0,Russian Federation,NA,NA,NA,0,2012-12-12,2013-04-01,14,2,,6.0,0,,
HarvardX/CS50x/2012,MHxPC130119125,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-08-16,,,1,,1.0,0,,1
HarvardX/ER22x/2013_Spring,MHxPC130119125,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-12-21,2013-03-15,90,2,,3.0,0,,
HarvardX/PH278x/2013_Spring,MHxPC130119125,1,1,0,0,Russian Federation,NA,NA,NA,0,2013-06-04,2013-07-09,8,1,2,1.0,0,,
HarvardX/CS50x/2012,MHxPC130216153,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-10-07,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130527888,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-09-05,,,4,,1.0,0,,1
HarvardX/PH207x/2012_Fall,MHxPC130527888,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-10-06,2013-01-16,43,4,8,4.0,0,,
HarvardX/CS50x/2012,MHxPC130141299,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-10-27,,,,,4.0,0,,1
HarvardX/CS50x/2012,MHxPC130389073,1,0,0,0,Russian Federation,NA,NA,NA,0.0,2012-10-14,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130403739,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-09-28,,,,,1.0,0,,1
HarvardX/CS50x/2012,MHxPC130121780,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-10-16,,,1,,1.0,0,,1
HarvardX/PH207x/2012_Fall,MHxPC130121780,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-10-16,2012-10-16,1,1,,,0,,
HarvardX/CS50x/2012,MHxPC130158885,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-07-29,2013-03-26,64,9,,5.0,0,,
HarvardX/CS50x/2012,MHxPC130552842,1,1,1,0,Russian Federation,NA,NA,NA,0,2013-07-28,2013-07-28,80,13,,10.0,0,,
HarvardX/CS50x/2012,MHxPC130338588,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-12-28,2013-02-13,6,2,,3.0,0,,
HarvardX/CS50x/2012,MHxPC130180320,1,1,1,0,Russian Federation,NA,NA,NA,0,2013-05-25,2013-08-08,22,4,,8.0,0,,
