colNum,rowNum,totalStudents,nplay_video_ave,grade_ave,nforum_posts_ave,nevents_ave,nchapters_ave,ndays_act_ave
19,23,2,0,87.0,0.0,1578.0,32.0,29.0
17,23,2,116.0,45.0,0.0,1422.0,6.0,18.0
18,21,1,0,69.0,1.0,913.0,22.0,22.0
0,8,31,0,0,0.0,15.0,2.0,1.0
23,24,1,0,0,5.0,2197.0,24.0,52.0
4,11,20,18.0,0,0.0,32.0,2.0,2.0
28,24,1,0,84.0,0.0,2426.0,29.0,118.0
9,13,10,0,0.0,0.0,79.0,3.0,5.0
4,6,28,0,0.0,0.0,8.0,6.0,2.0
10,10,3,0,0.0,0.0,30.0,1.0,6.0
24,21,1,0,10.0,0.0,901.0,21.0,61.0
24,20,1,0,0.0,0.0,629.0,11.0,61.0
24,25,2,0,68.0,0.0,2759.0,32.0,68.0
14,12,2,0,100.0,0.0,54.0,12.0,11.0
20,28,1,917.0,91.0,0.0,8066.0,15.0,32.0
11,20,1,4.0,0,0.0,538.0,5.0,7.0
10,20,1,0,0.0,0.0,521.0,12.0,6.0
17,12,2,0,100.0,0.0,45.0,12.0,20.0
16,20,4,0,3.0,0.0,546.0,14.0,15.0
21,13,1,0,0.0,0.0,78.0,12.0,35.0
17,22,2,0,86.0,1.0,1301.0,31.0,19.0
12,8,1,0,0.0,0.0,14.0,1.0,8.0
18,11,1,0,100.0,0.0,37.0,12.0,24.0
0,2,95,0,0.0,0.0,2.0,0,1.0
23,18,1,0,100.0,0.0,316.0,12.0,53.0
27,26,1,0,16.0,0.0,3483.0,27.0,110.0
14,18,3,0,7.000000000000001,0.0,321.0,4.0,11.0
8,13,10,0,0.0,0.0,69.0,5.0,4.0
4,8,37,0,0,0.0,13.0,3.0,2.0
9,8,3,0,0.0,0.0,13.0,1.0,5.0
13,19,5,0,0,0.0,428.0,11.0,9.0
29,28,1,0,93.0,0.0,6526.0,26.0,159.0
10,15,7,0,0.0,0.0,138.0,3.0,6.0
8,19,3,11.0,5.0,0.0,416.0,3.0,4.0
16,16,3,0,0.0,0.0,197.0,12.0,15.0
4,22,1,0,0.0,0.0,1196.0,0,2.0
11,14,5,16.0,0.0,0.0,92.0,2.0,7.0
14,20,3,127.0,0.0,0.0,628.0,3.0,12.0
15,19,2,0,0,0.0,428.0,8.0,13.0
6,17,6,0,0.0,0.0,213.0,4.0,3.0
20,17,1,0,100.0,0.0,229.0,12.0,32.0
11,19,4,25.0,6.0,0.0,447.0,3.0,7.0
26,25,1,0,91.0,0.0,2653.0,34.0,85.0
17,15,1,6.0,0.0,0.0,130.0,2.0,19.0
15,12,1,7.0,0.0,0.0,48.0,1.0,13.0
22,20,1,0,0.0,0.0,625.0,4.0,47.0
13,12,3,0,0.0,0.0,51.0,12.0,10.0
12,20,3,44.0,3.0,0.0,633.0,3.0,8.0
0,15,1,0,0.0,0.0,117.0,3.0,1.0
23,17,2,0,0,0.0,253.0,2.0,51.0
11,12,6,0,0.0,0.0,55.0,3.0,7.0
8,10,19,0,0.0,0.0,26.0,3.0,4.0
0,0,408,0,0.0,0.0,1.0,2.0,1.0
4,13,18,0,0.0,0.0,59.0,3.0,2.0
26,23,1,0,87.0,0.0,1538.0,34.0,83.0
9,11,8,0,0.0,0.0,37.0,2.0,5.0
8,16,7,11.0,0.0,0.0,172.0,2.0,4.0
6,15,5,0,0,1.0,133.0,3.0,3.0
19,21,2,0,0,0.0,922.0,16.0,26.0
6,19,2,90.0,0.0,0.0,403.0,2.0,3.0
15,22,3,41.0,0,0.0,1088.0,3.0,13.0
6,18,8,0,0.0,0.0,280.0,6.0,3.0
21,26,3,267.0,55.00000000000001,0.0,4257.0,14.0,39.0
20,22,3,0,61.0,0.0,1302.0,33.0,31.0
26,26,1,0,19.0,0.0,3509.0,18.0,84.0
22,17,2,0,100.0,0.0,252.0,12.0,45.0
13,15,11,0,0.0,0.0,146.0,3.0,10.0
20,23,5,355.0,1.0,0.0,1335.0,6.0,30.0
18,17,5,0,100.0,0.0,219.0,12.0,22.0
0,12,9,0,0,0.0,58.0,3.0,1.0
21,21,1,0,48.0,0.0,842.0,33.0,35.0
13,13,2,0,0.0,0.0,64.0,5.0,9.0
8,7,7,0,0.0,0.0,9.0,1.0,4.0
4,2,49,0,0.0,0.0,2.0,0,2.0
9,6,1,0,0.0,0.0,7.0,0,5.0
6,5,17,0,0.0,0.0,5.0,0,3.0
