matrixRow,matrixCol,cellWidth,cellHeight,nplay_video_ave_overall,grade_ave_overall,nforum_posts_ave_overall,nevents_ave_overall,nchapters_ave_overall,ndays_act_ave_overall,maxX,maxY,peaks
5,30,15.0,80.0,141,27,0,1342,11,24,11886.0,5.0,"(0, 105, 106, 135, 144, 408)"
