matrixRow,matrixCol,cellWidth,cellHeight,nplay_video_ave_overall,grade_ave_overall,nforum_posts_ave_overall,nevents_ave_overall,nchapters_ave_overall,ndays_act_ave_overall,maxX,maxY,peaks
30,30,15.0,13.3,141,27,0,1342,11,24,11886.0,100.0,"(0, 90, 95, 115, 123, 133, 363)"
