colNum,rowNum,totalStudents,nplay_video_ave,grade_ave,nforum_posts_ave,nevents_ave,nchapters_ave,ndays_act_ave
3,21,1,47.0,11.0,3.0,880.0,4.0,8.0
4,23,1,0,91.0,5.0,1570.0,34.0,33.0
0,19,37,0,4.0,0.0,399.0,16.0,20.0
0,13,84,0,0.0,0.0,79.0,3.0,5.0
1,18,3,0,3.0,1.0,324.0,9.0,11.0
0,6,105,0,0.0,0.0,8.0,3.0,1.0
1,8,1,0,0.0,1.0,16.0,0,2.0
2,22,1,122.0,17.0,2.0,1242.0,5.0,15.0
3,17,1,0,0.0,3.0,246.0,3.0,3.0
2,16,1,0,0,2.0,199.0,6.0,6.0
0,9,106,0,0.0,0.0,22.0,2.0,3.0
0,2,144,0,0.0,0.0,2.0,0,1.0
0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0
1,2,0,0,0,0,0,0,0
1,3,0,0,0,0,0,0,0
1,4,0,0,0,0,0,0,0
1,5,0,0,0,0,0,0,0
1,6,0,0,0,0,0,0,0
1,7,0,0,0,0,0,0,0
1,9,0,0,0,0,0,0,0
1,25,0,0,0,0,0,0,0
1,27,0,0,0,0,0,0,0
1,28,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0,0,0
2,2,0,0,0,0,0,0,0
2,3,0,0,0,0,0,0,0
2,4,0,0,0,0,0,0,0
2,5,0,0,0,0,0,0,0
2,6,0,0,0,0,0,0,0
2,7,0,0,0,0,0,0,0
2,8,0,0,0,0,0,0,0
2,9,0,0,0,0,0,0,0
2,10,0,0,0,0,0,0,0
2,11,0,0,0,0,0,0,0
2,12,0,0,0,0,0,0,0
2,13,0,0,0,0,0,0,0
2,15,0,0,0,0,0,0,0
2,18,0,0,0,0,0,0,0
2,23,0,0,0,0,0,0,0
2,24,0,0,0,0,0,0,0
2,25,0,0,0,0,0,0,0
2,26,0,0,0,0,0,0,0
2,27,0,0,0,0,0,0,0
2,28,0,0,0,0,0,0,0
2,29,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0
3,1,0,0,0,0,0,0,0
3,2,0,0,0,0,0,0,0
3,3,0,0,0,0,0,0,0
3,4,0,0,0,0,0,0,0
3,5,0,0,0,0,0,0,0
3,6,0,0,0,0,0,0,0
3,7,0,0,0,0,0,0,0
3,8,0,0,0,0,0,0,0
3,9,0,0,0,0,0,0,0
3,10,0,0,0,0,0,0,0
3,11,0,0,0,0,0,0,0
3,12,0,0,0,0,0,0,0
3,13,0,0,0,0,0,0,0
3,14,0,0,0,0,0,0,0
3,20,0,0,0,0,0,0,0
3,22,0,0,0,0,0,0,0
3,23,0,0,0,0,0,0,0
3,25,0,0,0,0,0,0,0
3,26,0,0,0,0,0,0,0
3,27,0,0,0,0,0,0,0
3,28,0,0,0,0,0,0,0
3,29,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0,0
4,3,0,0,0,0,0,0,0
4,4,0,0,0,0,0,0,0
4,5,0,0,0,0,0,0,0
4,6,0,0,0,0,0,0,0
4,7,0,0,0,0,0,0,0
4,8,0,0,0,0,0,0,0
4,9,0,0,0,0,0,0,0
4,10,0,0,0,0,0,0,0
4,11,0,0,0,0,0,0,0
4,12,0,0,0,0,0,0,0
4,13,0,0,0,0,0,0,0
4,14,0,0,0,0,0,0,0
4,15,0,0,0,0,0,0,0
4,16,0,0,0,0,0,0,0
4,17,0,0,0,0,0,0,0
4,19,0,0,0,0,0,0,0
4,20,0,0,0,0,0,0,0
4,21,0,0,0,0,0,0,0
4,22,0,0,0,0,0,0,0
4,25,0,0,0,0,0,0,0
4,26,0,0,0,0,0,0,0
4,27,0,0,0,0,0,0,0
4,28,0,0,0,0,0,0,0
4,29,0,0,0,0,0,0,0
