course_id,userid_DI,registered,viewed,explored,certified,final_cc_cname_DI,LoE_DI,YoB,gender,grade,start_time_DI,last_event_DI,nevents,ndays_act,nplay_video,nchapters,nforum_posts,roles,incomplete_flag
MITx/6.002x/2013_Spring,MHxPC130442623,1,1,0,0,United States,NA,NA,NA,0,2013-03-17,2013-03-17,51,1,1,5.0,0,,
MITx/6.002x/2013_Spring,MHxPC130275857,1,1,0,0,United States,NA,NA,NA,0,2013-02-08,2013-05-22,28,2,2,6.0,0,,
MITx/6.002x/2013_Spring,MHxPC130539455,1,1,0,0,France,NA,NA,NA,0,2012-12-21,2013-05-13,48,3,1,4.0,0,,
MITx/6.002x/2013_Spring,MHxPC130088379,1,1,0,0,United States,NA,NA,NA,0,2013-05-19,2013-09-04,246,25,19,3.0,0,,
MITx/6.002x/2013_Spring,MHxPC130024894,1,1,0,0,United States,NA,NA,NA,0,2013-03-13,2013-07-30,77,9,1,3.0,0,,
MITx/6.002x/2013_Spring,MHxPC130490636,1,1,0,0,United States,NA,NA,NA,0,2013-01-11,2013-03-30,41,2,2,4.0,0,,
MITx/6.002x/2013_Spring,MHxPC130069012,1,0,0,0,Unknown/Other,NA,NA,NA,0,2013-02-09,,,,,,0,,
MITx/6.002x/2013_Spring,MHxPC130591553,1,1,0,0,United States,NA,NA,NA,,2013-09-04,2013-09-07,7,1,2,1.0,0,,
MITx/6.002x/2013_Spring,MHxPC130353123,1,1,0,0,Other Europe,NA,NA,NA,,2013-07-26,2013-07-26,5,1,1,1.0,0,,
MITx/6.002x/2013_Spring,MHxPC130008586,1,0,0,0,United States,NA,NA,NA,0,2013-01-28,2013-08-05,4,2,,,0,,
MITx/6.002x/2013_Spring,MHxPC130448610,1,0,0,0,United States,NA,NA,NA,0,2013-01-29,2013-03-19,20,2,,,0,,
MITx/6.002x/2013_Spring,MHxPC130401312,1,0,0,0,United States,NA,NA,NA,0,2013-01-13,2013-01-13,1,1,,,0,,
MITx/6.002x/2013_Spring,MHxPC130420009,1,0,0,0,Mexico,NA,NA,NA,0,2013-01-02,2013-05-18,3,3,,,0,,
MITx/6.002x/2013_Spring,MHxPC130262720,1,1,0,0,Canada,NA,NA,NA,0,2013-01-03,2013-03-13,23,2,5,1.0,0,,
MITx/6.002x/2013_Spring,MHxPC130493773,1,1,0,0,Spain,NA,NA,NA,,2013-08-21,2013-08-21,72,1,10,2.0,0,,
MITx/6.002x/2013_Spring,MHxPC130571193,1,0,0,0,United States,NA,NA,NA,0,2013-01-08,2013-03-29,4,3,,,0,,
MITx/6.002x/2013_Spring,MHxPC130263035,1,0,0,0,India,NA,NA,NA,0,2012-12-21,2012-12-21,1,1,,,0,,
MITx/6.002x/2013_Spring,MHxPC130238350,1,1,0,0,Other Africa,NA,NA,NA,0.06,2013-03-10,2013-04-01,323,12,40,4.0,0,,
